id,bib_id,referable_id,referable_type,created_at,updated_at
1335,246,10150,Specimen,2012-09-27 14:53:12.050642,2012-09-27 14:53:12.050642
1336,246,10201,Specimen,2012-09-27 14:53:33.515941,2012-09-27 14:53:33.515941
1337,246,10151,Specimen,2012-09-27 14:53:51.860476,2012-09-27 14:53:51.860476
1338,246,10144,Specimen,2012-09-27 14:54:04.46452,2012-09-27 14:54:04.46452
1339,246,10155,Specimen,2012-09-27 14:54:15.003958,2012-09-27 14:54:15.003958
1340,246,10176,Specimen,2012-09-27 14:54:26.850056,2012-09-27 14:54:26.850056
1341,246,10165,Specimen,2012-09-27 14:54:38.161913,2012-09-27 14:54:38.161913
1342,246,10183,Specimen,2012-09-27 14:54:49.680724,2012-09-27 14:54:49.680724
1343,246,10181,Specimen,2012-09-27 14:55:04.059514,2012-09-27 14:55:04.059514
1344,245,10139,Specimen,2012-09-27 15:00:25.319985,2012-09-27 15:00:25.319985
1345,245,10154,Specimen,2012-09-27 15:00:37.174505,2012-09-27 15:00:37.174505
1346,245,10167,Specimen,2012-09-27 15:00:49.002346,2012-09-27 15:00:49.002346
1347,245,10149,Specimen,2012-09-27 15:01:03.557459,2012-09-27 15:01:03.557459
1348,245,10145,Specimen,2012-09-27 15:01:15.185082,2012-09-27 15:01:15.185082
1349,245,10147,Specimen,2012-09-27 15:01:25.516696,2012-09-27 15:01:25.516696
1350,245,10174,Specimen,2012-09-27 15:01:35.373527,2012-09-27 15:01:35.373527
1351,245,10177,Specimen,2012-09-27 15:01:45.638693,2012-09-27 15:01:45.638693
1352,245,10148,Specimen,2012-09-27 15:01:55.993169,2012-09-27 15:01:55.993169
1353,245,10164,Specimen,2012-09-27 15:02:08.18326,2012-09-27 15:02:08.18326
1354,245,10185,Specimen,2012-09-27 15:02:21.439481,2012-09-27 15:02:21.439481
1355,245,10137,Specimen,2012-09-27 15:02:33.762582,2012-09-27 15:02:33.762582
1356,245,10168,Specimen,2012-09-27 15:02:45.651078,2012-09-27 15:02:45.651078
1357,245,10136,Specimen,2012-09-27 15:03:04.080819,2012-09-27 15:03:04.080819
1358,245,10169,Specimen,2012-09-27 15:03:17.644134,2012-09-27 15:03:17.644134
1359,245,10138,Specimen,2012-09-27 15:03:36.200646,2012-09-27 15:03:36.200646
1360,245,10153,Specimen,2012-09-27 15:03:58.083074,2012-09-27 15:03:58.083074
1361,245,10170,Specimen,2012-09-27 15:04:11.954797,2012-09-27 15:04:11.954797
1362,245,10152,Specimen,2012-09-27 15:04:23.868626,2012-09-27 15:04:23.868626
1363,245,10184,Specimen,2012-09-27 15:04:36.454207,2012-09-27 15:04:36.454207
1364,245,10156,Specimen,2012-09-27 15:04:49.196917,2012-09-27 15:04:49.196917
1365,245,10158,Specimen,2012-09-27 15:05:00.933212,2012-09-27 15:05:00.933212
1366,245,10172,Specimen,2012-09-27 15:05:13.532951,2012-09-27 15:05:13.532951
1367,245,10171,Specimen,2012-09-27 15:05:27.587838,2012-09-27 15:05:27.587838
1368,245,10140,Specimen,2012-09-27 15:05:43.170197,2012-09-27 15:05:43.170197
1369,245,10179,Specimen,2012-09-27 15:05:55.044286,2012-09-27 15:05:55.044286
1370,245,10157,Specimen,2012-09-27 15:06:10.088205,2012-09-27 15:06:10.088205
1371,245,10161,Specimen,2012-09-27 15:06:21.967076,2012-09-27 15:06:21.967076
1372,245,10178,Specimen,2012-09-27 15:06:34.0829,2012-09-27 15:06:34.0829
1373,270,12170,Specimen,2012-10-01 09:16:08.103442,2012-10-01 09:16:08.103442
1374,270,12171,Specimen,2012-10-01 09:16:08.747415,2012-10-01 09:16:08.747415
1375,270,12172,Specimen,2012-10-01 09:16:09.351743,2012-10-01 09:16:09.351743
1376,270,12173,Specimen,2012-10-01 09:16:09.867205,2012-10-01 09:16:09.867205
1377,270,12174,Specimen,2012-10-01 09:16:11.593067,2012-10-01 09:16:11.593067
1378,271,10369,Specimen,2012-10-15 16:44:45.717815,2012-10-15 16:44:45.717815
1379,272,3224,Specimen,2012-10-15 18:42:35.369032,2012-10-15 18:42:35.369032
1380,273,4397,Specimen,2012-11-01 12:20:20.581397,2012-11-01 12:20:20.581397
1381,310,11401,Specimen,2012-11-03 12:41:19.814743,2012-11-03 12:41:19.814743
1382,315,3224,Specimen,2012-11-05 14:24:55.401075,2012-11-05 14:24:55.401075
1383,315,9845,Specimen,2012-11-05 14:25:28.237166,2012-11-05 14:25:28.237166
1384,315,471,Specimen,2012-11-05 14:26:08.23489,2012-11-05 14:26:08.23489
1385,315,470,Specimen,2012-11-05 14:26:15.665601,2012-11-05 14:26:15.665601
1386,317,12457,Specimen,2012-11-05 16:25:14.479408,2012-11-05 16:25:14.479408
1387,321,1006,Storage,2012-11-06 14:24:35.866212,2012-11-06 14:24:35.866212
1388,321,1421,Specimen,2012-11-06 14:53:43.631122,2012-11-06 14:53:43.631122
1389,321,1624,Specimen,2012-11-06 14:53:55.743647,2012-11-06 14:53:55.743647
1390,321,1069,Specimen,2012-11-06 14:57:57.290544,2012-11-06 14:57:57.290544
1391,321,1421,Specimen,2012-11-06 15:11:23.273772,2012-11-06 15:11:23.273772
1392,321,1421,Specimen,2012-11-06 15:11:29.258549,2012-11-06 15:11:29.258549
1393,321,1624,Specimen,2012-11-06 15:11:29.825028,2012-11-06 15:11:29.825028
1394,321,1069,Specimen,2012-11-06 15:11:30.477212,2012-11-06 15:11:30.477212
1395,321,1372,Specimen,2012-11-06 15:11:31.143978,2012-11-06 15:11:31.143978
1396,321,4397,Specimen,2012-11-06 15:11:31.68286,2012-11-06 15:11:31.68286
1397,321,3223,Specimen,2012-11-06 15:11:32.14544,2012-11-06 15:11:32.14544
1398,321,473,Specimen,2012-11-06 15:11:32.809212,2012-11-06 15:11:32.809212
1399,321,5993,Specimen,2012-11-06 15:11:33.869766,2012-11-06 15:11:33.869766
1400,321,5984,Specimen,2012-11-06 15:11:34.462533,2012-11-06 15:11:34.462533
1401,321,5992,Specimen,2012-11-06 15:11:34.980387,2012-11-06 15:11:34.980387
1402,321,1418,Specimen,2012-11-06 15:11:35.640203,2012-11-06 15:11:35.640203
1403,321,1215,Specimen,2012-11-06 15:11:36.16898,2012-11-06 15:11:36.16898
1404,321,5989,Specimen,2012-11-06 15:11:36.628493,2012-11-06 15:11:36.628493
1405,321,5990,Specimen,2012-11-06 15:11:37.569998,2012-11-06 15:11:37.569998
1406,321,5986,Specimen,2012-11-06 15:11:40.342913,2012-11-06 15:11:40.342913
1407,321,5987,Specimen,2012-11-06 15:11:42.404077,2012-11-06 15:11:42.404077
1408,321,5988,Specimen,2012-11-06 15:11:45.438091,2012-11-06 15:11:45.438091
1409,321,5991,Specimen,2012-11-06 15:11:45.966006,2012-11-06 15:11:45.966006
1410,321,908,Storage,2012-11-06 15:11:46.781049,2012-11-06 15:11:46.781049
1411,321,912,Storage,2012-11-06 15:11:47.23988,2012-11-06 15:11:47.23988
1412,321,911,Storage,2012-11-06 15:11:47.673842,2012-11-06 15:11:47.673842
1413,321,988,Storage,2012-11-06 15:11:49.873502,2012-11-06 15:11:49.873502
1414,321,1009,Storage,2012-11-06 15:11:50.363301,2012-11-06 15:11:50.363301
1415,321,1373,Specimen,2012-11-06 15:11:50.961295,2012-11-06 15:11:50.961295
1416,321,2792,Specimen,2012-11-06 15:11:51.608807,2012-11-06 15:11:51.608807
1417,321,3997,Specimen,2012-11-06 15:11:52.160773,2012-11-06 15:11:52.160773
1418,321,4273,Specimen,2012-11-06 15:11:52.661991,2012-11-06 15:11:52.661991
1419,321,8015,Specimen,2012-11-06 15:11:54.166278,2012-11-06 15:11:54.166278
1420,321,8016,Specimen,2012-11-06 15:11:55.26733,2012-11-06 15:11:55.26733
1421,321,8004,Specimen,2012-11-06 15:11:56.032284,2012-11-06 15:11:56.032284
1422,321,8063,Specimen,2012-11-06 15:11:56.618541,2012-11-06 15:11:56.618541
1423,321,8058,Specimen,2012-11-06 15:11:57.1532,2012-11-06 15:11:57.1532
1424,321,8057,Specimen,2012-11-06 15:11:57.681602,2012-11-06 15:11:57.681602
1425,321,8056,Specimen,2012-11-06 15:11:58.466697,2012-11-06 15:11:58.466697
1426,321,8059,Specimen,2012-11-06 15:11:59.031301,2012-11-06 15:11:59.031301
1427,321,255,Storage,2012-11-06 15:11:59.610615,2012-11-06 15:11:59.610615
1428,322,5993,Specimen,2012-11-08 12:46:18.706244,2012-11-08 12:46:18.706244
1429,322,1671,Specimen,2012-11-08 12:46:35.956431,2012-11-08 12:46:35.956431
1430,322,1672,Specimen,2012-11-08 12:49:17.855586,2012-11-08 12:49:17.855586
1431,322,1671,Specimen,2012-11-08 12:49:18.472917,2012-11-08 12:49:18.472917
1432,322,1670,Specimen,2012-11-08 12:49:19.051086,2012-11-08 12:49:19.051086
1433,322,1669,Specimen,2012-11-08 12:49:19.561348,2012-11-08 12:49:19.561348
1434,322,5985,Specimen,2012-11-08 12:49:20.097929,2012-11-08 12:49:20.097929
1435,322,5984,Specimen,2012-11-08 12:49:20.58637,2012-11-08 12:49:20.58637
1436,322,1671,Specimen,2012-11-08 12:49:48.915063,2012-11-08 12:49:48.915063
1437,322,1670,Specimen,2012-11-08 12:49:49.80943,2012-11-08 12:49:49.80943
1441,323,11673,Specimen,2012-11-20 14:43:46.590847,2012-11-20 14:43:46.590847
1442,273,1372,Specimen,2012-11-26 15:51:12.63659,2012-11-26 15:51:12.63659
1443,273,10369,Specimen,2012-11-26 15:52:38.022325,2012-11-26 15:52:38.022325
1444,325,1407,Abundance,2012-12-06 11:59:32.988276,2012-12-06 11:59:32.988276
1445,321,1382,Abundance,2012-12-06 12:00:44.410286,2012-12-06 12:00:44.410286
1446,321,1388,Abundance,2012-12-06 12:03:02.083942,2012-12-06 12:03:02.083942
1447,325,1404,Abundance,2012-12-06 14:37:12.170667,2012-12-06 14:37:12.170667
1448,321,1391,Abundance,2012-12-07 12:12:59.528414,2012-12-07 12:12:59.528414
1449,321,7986,Specimen,2012-12-10 09:38:09.001334,2012-12-10 09:38:09.001334
1450,321,6213,Specimen,2012-12-10 09:41:00.05248,2012-12-10 09:41:00.05248
1451,321,6214,Specimen,2012-12-10 09:41:21.626424,2012-12-10 09:41:21.626424
1452,321,6215,Specimen,2012-12-10 09:41:38.977857,2012-12-10 09:41:38.977857
1453,321,6216,Specimen,2012-12-10 09:42:12.737516,2012-12-10 09:42:12.737516
1454,321,6198,Specimen,2012-12-10 09:43:11.897996,2012-12-10 09:43:11.897996
1455,321,6199,Specimen,2012-12-10 09:43:25.038954,2012-12-10 09:43:25.038954
1456,321,6202,Specimen,2012-12-10 09:45:12.233871,2012-12-10 09:45:12.233871
1457,321,6201,Specimen,2012-12-10 09:45:26.744347,2012-12-10 09:45:26.744347
1458,321,6201,Specimen,2012-12-10 09:48:37.942561,2012-12-10 09:48:37.942561
1459,321,6204,Specimen,2012-12-10 09:48:44.568821,2012-12-10 09:48:44.568821
1460,321,6203,Specimen,2012-12-10 09:48:51.172116,2012-12-10 09:48:51.172116
1461,321,6205,Specimen,2012-12-10 09:48:57.48954,2012-12-10 09:48:57.48954
1462,321,6206,Specimen,2012-12-10 09:49:04.453019,2012-12-10 09:49:04.453019
1463,321,3363,Specimen,2012-12-10 09:50:29.553009,2012-12-10 09:50:29.553009
1464,321,1419,Specimen,2012-12-10 09:52:24.2263,2012-12-10 09:52:24.2263
1465,321,472,Specimen,2012-12-10 09:53:10.776879,2012-12-10 09:53:10.776879
1466,321,1479,Specimen,2012-12-10 09:53:58.539893,2012-12-10 09:53:58.539893
1467,321,7927,Specimen,2012-12-10 09:54:12.624245,2012-12-10 09:54:12.624245
1468,321,7926,Specimen,2012-12-10 09:54:19.041391,2012-12-10 09:54:19.041391
1469,321,7959,Specimen,2012-12-10 09:55:00.618562,2012-12-10 09:55:00.618562
1470,321,7958,Specimen,2012-12-10 09:55:14.764711,2012-12-10 09:55:14.764711
1471,321,8065,Specimen,2012-12-10 09:57:23.682714,2012-12-10 09:57:23.682714
1472,321,1420,Specimen,2012-12-10 10:00:54.041711,2012-12-10 10:00:54.041711
1473,321,1380,Abundance,2012-12-10 11:36:57.5453,2012-12-10 11:36:57.5453
1474,321,1380,Abundance,2012-12-10 11:37:22.278187,2012-12-10 11:37:22.278187
1475,321,1393,Abundance,2012-12-10 13:26:26.984786,2012-12-10 13:26:26.984786
1476,321,1394,Abundance,2012-12-10 13:27:16.607054,2012-12-10 13:27:16.607054
1477,321,1393,Abundance,2012-12-10 15:23:57.281091,2012-12-10 15:23:57.281091
1478,321,1394,Abundance,2012-12-10 15:24:40.759904,2012-12-10 15:24:40.759904
1479,321,2193,Abundance,2012-12-10 15:25:04.795182,2012-12-10 15:25:04.795182
1480,321,1390,Abundance,2012-12-10 15:26:02.43487,2012-12-10 15:26:02.43487
1481,321,1383,Abundance,2012-12-10 15:26:20.04355,2012-12-10 15:26:20.04355
1482,321,1384,Abundance,2012-12-10 15:26:35.377879,2012-12-10 15:26:35.377879
1483,321,1381,Abundance,2012-12-10 15:26:50.232063,2012-12-10 15:26:50.232063
1484,321,1385,Abundance,2012-12-10 15:27:16.211232,2012-12-10 15:27:16.211232
1485,321,2194,Abundance,2012-12-10 15:27:35.946156,2012-12-10 15:27:35.946156
1486,321,2195,Abundance,2012-12-10 15:27:51.469941,2012-12-10 15:27:51.469941
1487,321,1386,Abundance,2012-12-10 15:28:20.651207,2012-12-10 15:28:20.651207
1488,321,1392,Abundance,2012-12-10 15:28:38.434864,2012-12-10 15:28:38.434864
1489,321,1395,Abundance,2012-12-10 15:28:52.995805,2012-12-10 15:28:52.995805
1490,321,2196,Abundance,2012-12-10 15:29:08.799012,2012-12-10 15:29:08.799012
1491,321,2197,Abundance,2012-12-10 15:29:33.264794,2012-12-10 15:29:33.264794
1492,321,1391,Abundance,2012-12-10 15:29:52.54882,2012-12-10 15:29:52.54882
1493,321,1382,Abundance,2012-12-10 15:30:06.945903,2012-12-10 15:30:06.945903
1494,321,2198,Abundance,2012-12-10 15:30:22.334545,2012-12-10 15:30:22.334545
1495,321,1387,Abundance,2012-12-10 15:30:37.55252,2012-12-10 15:30:37.55252
1496,321,1388,Abundance,2012-12-10 15:30:52.597808,2012-12-10 15:30:52.597808
1497,321,1389,Abundance,2012-12-10 15:31:05.217148,2012-12-10 15:31:05.217148
1498,321,2199,Abundance,2012-12-10 15:31:28.147608,2012-12-10 15:31:28.147608
1499,321,2202,Abundance,2012-12-10 15:31:47.543789,2012-12-10 15:31:47.543789
1500,321,2200,Abundance,2012-12-10 15:32:03.047029,2012-12-10 15:32:03.047029
1501,321,2201,Abundance,2012-12-10 15:32:16.73222,2012-12-10 15:32:16.73222
1502,321,2204,Abundance,2012-12-10 15:32:38.314492,2012-12-10 15:32:38.314492
1503,321,2203,Abundance,2012-12-10 15:32:53.800373,2012-12-10 15:32:53.800373
1504,321,891,Abundance,2012-12-10 15:33:14.351428,2012-12-10 15:33:14.351428
1505,321,6202,Specimen,2012-12-10 15:33:28.659008,2012-12-10 15:33:28.659008
1506,321,2207,Abundance,2012-12-10 15:33:42.428179,2012-12-10 15:33:42.428179
1507,321,2206,Abundance,2012-12-10 15:33:58.128593,2012-12-10 15:33:58.128593
1508,321,2208,Abundance,2012-12-10 15:34:08.795668,2012-12-10 15:34:08.795668
1509,321,2209,Abundance,2012-12-10 15:34:35.346258,2012-12-10 15:34:35.346258
1510,321,2210,Abundance,2012-12-10 15:34:49.903148,2012-12-10 15:34:49.903148
1511,321,2211,Abundance,2012-12-10 15:35:06.255354,2012-12-10 15:35:06.255354
1512,321,2212,Abundance,2012-12-10 15:35:21.065257,2012-12-10 15:35:21.065257
1513,321,2214,Abundance,2012-12-10 15:35:32.372713,2012-12-10 15:35:32.372713
1514,321,2213,Abundance,2012-12-10 15:35:40.522256,2012-12-10 15:35:40.522256
1515,321,1380,Abundance,2012-12-10 15:35:55.434099,2012-12-10 15:35:55.434099
1516,321,874,Abundance,2012-12-10 15:37:03.004169,2012-12-10 15:37:03.004169
1517,321,2215,Abundance,2012-12-10 15:37:28.382006,2012-12-10 15:37:28.382006
1518,321,2216,Abundance,2012-12-10 15:37:45.169547,2012-12-10 15:37:45.169547
1519,321,866,Abundance,2012-12-10 15:38:04.005628,2012-12-10 15:38:04.005628
1520,321,867,Abundance,2012-12-10 15:38:17.415183,2012-12-10 15:38:17.415183
1521,321,865,Abundance,2012-12-10 15:38:29.392918,2012-12-10 15:38:29.392918
1522,321,864,Abundance,2012-12-10 15:38:42.992267,2012-12-10 15:38:42.992267
1523,321,863,Abundance,2012-12-10 15:39:32.609042,2012-12-10 15:39:32.609042
1524,321,868,Abundance,2012-12-10 15:39:50.190935,2012-12-10 15:39:50.190935
1525,321,2217,Abundance,2012-12-10 15:40:05.52626,2012-12-10 15:40:05.52626
1526,321,2218,Abundance,2012-12-10 15:40:37.051828,2012-12-10 15:40:37.051828
1527,321,2219,Abundance,2012-12-10 15:40:54.212138,2012-12-10 15:40:54.212138
1528,321,2220,Abundance,2012-12-10 15:41:09.779225,2012-12-10 15:41:09.779225
1529,321,2218,Abundance,2012-12-10 15:41:28.829166,2012-12-10 15:41:28.829166
1530,321,2221,Abundance,2012-12-10 15:41:44.613344,2012-12-10 15:41:44.613344
1531,326,11401,Specimen,2012-12-14 14:28:10.932073,2012-12-14 14:28:10.932073
1533,329,12948,Specimen,2012-12-26 17:58:55.374965,2012-12-26 17:58:55.374965
1534,331,4313,Specimen,2013-01-09 12:04:14.903478,2013-01-09 12:04:14.903478
1535,332,1418,Specimen,2013-01-09 18:29:49.889586,2013-01-09 18:29:49.889586
1536,333,11667,Specimen,2013-01-16 15:44:32.86095,2013-01-16 15:44:32.86095
1537,334,12862,Specimen,2013-01-30 21:36:38.826933,2013-01-30 21:36:38.826933
1538,334,12863,Specimen,2013-01-30 21:36:57.651636,2013-01-30 21:36:57.651636
1539,335,9766,Specimen,2013-02-06 17:37:32.256543,2013-02-06 17:37:32.256543
1540,336,9765,Specimen,2013-02-06 17:42:15.045024,2013-02-06 17:42:15.045024
1541,337,9737,Specimen,2013-02-06 17:50:06.072397,2013-02-06 17:50:06.072397
1542,338,9743,Specimen,2013-02-06 17:51:34.60796,2013-02-06 17:51:34.60796
1543,338,9740,Specimen,2013-02-06 17:51:55.22957,2013-02-06 17:51:55.22957
1544,339,9740,Specimen,2013-02-06 17:53:34.023904,2013-02-06 17:53:34.023904
1545,340,9740,Specimen,2013-02-06 17:54:54.581797,2013-02-06 17:54:54.581797
1546,341,9744,Specimen,2013-02-06 17:56:45.96862,2013-02-06 17:56:45.96862
1547,342,9744,Specimen,2013-02-06 17:57:58.008718,2013-02-06 17:57:58.008718
1548,343,9744,Specimen,2013-02-06 17:58:54.847465,2013-02-06 17:58:54.847465
1549,346,9429,Specimen,2013-02-06 18:07:45.597133,2013-02-06 18:07:45.597133
1550,345,9429,Specimen,2013-02-06 18:07:56.764157,2013-02-06 18:07:56.764157
1551,344,9429,Specimen,2013-02-06 18:08:11.236017,2013-02-06 18:08:11.236017
1552,347,9458,Specimen,2013-02-06 18:10:57.460462,2013-02-06 18:10:57.460462
1553,340,13658,Specimen,2013-02-07 16:58:03.093352,2013-02-07 16:58:03.093352
1554,339,13656,Specimen,2013-02-07 16:59:03.246565,2013-02-07 16:59:03.246565
1555,338,13659,Specimen,2013-02-07 16:59:40.826805,2013-02-07 16:59:40.826805
1556,348,13660,Specimen,2013-02-07 17:08:20.168764,2013-02-07 17:08:20.168764
1557,343,13651,Specimen,2013-02-07 17:15:59.986159,2013-02-07 17:15:59.986159
1558,342,13654,Specimen,2013-02-07 17:16:44.480839,2013-02-07 17:16:44.480839
1559,341,13652,Specimen,2013-02-07 17:17:08.70181,2013-02-07 17:17:08.70181
1560,348,13662,Specimen,2013-02-07 17:19:29.346745,2013-02-07 17:19:29.346745
1561,337,12141,Specimen,2013-02-07 17:27:45.51878,2013-02-07 17:27:45.51878
1562,349,13529,Specimen,2013-02-07 17:43:51.972406,2013-02-07 17:43:51.972406
1563,351,13664,Specimen,2013-02-07 17:46:31.370218,2013-02-07 17:46:31.370218
1564,350,13664,Specimen,2013-02-07 17:46:41.796634,2013-02-07 17:46:41.796634
1565,349,13664,Specimen,2013-02-07 17:46:51.740872,2013-02-07 17:46:51.740872
1566,344,13598,Specimen,2013-02-07 18:22:08.259149,2013-02-07 18:22:08.259149
1567,345,13596,Specimen,2013-02-07 18:22:39.106759,2013-02-07 18:22:39.106759
1568,337,13597,Specimen,2013-02-07 18:33:18.002592,2013-02-07 18:33:18.002592
1569,352,13387,Specimen,2013-02-07 18:55:10.634185,2013-02-07 18:55:10.634185
1570,354,982,Storage,2013-02-08 17:34:33.040793,2013-02-08 17:34:33.040793
1571,354,981,Storage,2013-02-08 17:35:55.920362,2013-02-08 17:35:55.920362
1572,354,983,Storage,2013-02-08 17:36:14.259093,2013-02-08 17:36:14.259093
1573,354,953,Specimen,2013-02-08 17:37:58.977642,2013-02-08 17:37:58.977642
1574,354,7863,Specimen,2013-02-08 17:39:04.606419,2013-02-08 17:39:04.606419
1575,354,7862,Specimen,2013-02-08 17:39:35.21469,2013-02-08 17:39:35.21469
1576,354,951,Specimen,2013-02-08 17:39:57.286439,2013-02-08 17:39:57.286439
1577,354,7857,Specimen,2013-02-08 17:40:09.933827,2013-02-08 17:40:09.933827
1578,354,7858,Specimen,2013-02-08 17:40:23.0763,2013-02-08 17:40:23.0763
1580,354,7859,Specimen,2013-02-08 17:41:28.261678,2013-02-08 17:41:28.261678
1581,354,7860,Specimen,2013-02-08 17:41:37.330794,2013-02-08 17:41:37.330794
1582,324,982,Storage,2013-02-08 18:00:48.391403,2013-02-08 18:00:48.391403
1583,324,952,Specimen,2013-02-08 18:01:14.321375,2013-02-08 18:01:14.321375
1584,324,7859,Specimen,2013-02-08 18:01:27.638452,2013-02-08 18:01:27.638452
1585,324,7860,Specimen,2013-02-08 18:01:40.134871,2013-02-08 18:01:40.134871
1586,324,981,Storage,2013-02-08 18:01:55.202178,2013-02-08 18:01:55.202178
1587,324,983,Storage,2013-02-08 18:02:12.322526,2013-02-08 18:02:12.322526
1588,324,951,Specimen,2013-02-08 18:02:38.688075,2013-02-08 18:02:38.688075
1589,324,7857,Specimen,2013-02-08 18:02:50.263056,2013-02-08 18:02:50.263056
1590,324,7858,Specimen,2013-02-08 18:02:59.48003,2013-02-08 18:02:59.48003
1591,324,2230,Abundance,2013-02-08 18:15:48.138245,2013-02-08 18:15:48.138245
1592,324,2232,Abundance,2013-02-08 18:16:01.388182,2013-02-08 18:16:01.388182
1593,324,2231,Abundance,2013-02-08 18:16:21.682886,2013-02-08 18:16:21.682886
1594,324,2229,Abundance,2013-02-08 18:16:29.051037,2013-02-08 18:16:29.051037
1595,324,2228,Abundance,2013-02-08 18:16:42.431927,2013-02-08 18:16:42.431927
1596,324,2227,Abundance,2013-02-08 18:16:55.343157,2013-02-08 18:16:55.343157
1597,324,2226,Abundance,2013-02-08 18:17:11.397508,2013-02-08 18:17:11.397508
1598,324,2225,Abundance,2013-02-08 18:17:21.153956,2013-02-08 18:17:21.153956
1599,324,2224,Abundance,2013-02-08 18:17:29.90553,2013-02-08 18:17:29.90553
1600,336,13113,Specimen,2013-02-10 12:19:12.999123,2013-02-10 12:19:12.999123
1601,336,13114,Specimen,2013-02-10 12:19:16.034627,2013-02-10 12:19:16.034627
1602,353,13666,Specimen,2013-02-14 09:16:30.36148,2013-02-14 09:16:30.36148
1603,352,13667,Specimen,2013-02-14 09:16:57.327507,2013-02-14 09:16:57.327507
